Year,GrandPrix,Sector,Team,Driver,Time
2019,Singapore,3,Haas,K. Magnussen,33.998
2019,Singapore,3,Racing Point,L. Stroll,34.123
2019,Singapore,3,Haas,R. Grosjean,34.235
2019,Singapore,3,Williams,G. Russell,34.386
2019,Singapore,3,Williams,R. Kubica,34.539
2019,Spain,1,Ferrari,S. Vettel,21.284
2019,Spain,1,Mercedes,V. Bottas,21.488
2019,Spain,1,Ferrari,C. Leclerc,21.537
2019,Spain,1,Mercedes,L. Hamilton,21.56
2019,Spain,1,McLaren,C. Sainz,21.634
2019,Spain,1,Haas,R. Grosjean,21.664
2019,Spain,1,Red Bull,M. Verstappen,21.685
2019,Spain,1,Sauber,K. Raikkonen,21.705
2019,Spain,1,Renault,D. Ricciardo,21.713
2019,Spain,1,McLaren,L. Norris,21.732
2019,Spain,1,Toro Rosso,A. Albon,21.796
2019,Spain,1,Toro Rosso,D. Kvyat,21.802
2019,Spain,1,Haas,K. Magnussen,21.833
2019,Spain,1,Red Bull,P. Gasly,21.833
2019,Spain,1,Racing Point,L. Stroll,21.835
2019,Spain,1,Sauber,A. Giovinazzi,21.852
2019,Spain,1,Racing Point,S. Perez,21.886
2019,Spain,1,Renault,N. Hulkenberg,21.979
2019,Spain,1,Williams,G. Russell,22.113
2019,Spain,1,Williams,R. Kubica,22.227
2019,Spain,2,Mercedes,V. Bottas,28.04
2019,Spain,2,Mercedes,L. Hamilton,28.116
2019,Spain,2,Red Bull,M. Verstappen,28.274
2019,Spain,2,Ferrari,S. Vettel,28.357
2019,Spain,2,Ferrari,C. Leclerc,28.405
2019,Spain,2,Red Bull,P. Gasly,28.429
2019,Spain,2,Haas,K. Magnussen,28.438
2019,Spain,2,Haas,R. Grosjean,28.448
2019,Spain,2,Toro Rosso,D. Kvyat,28.701
2019,Spain,2,McLaren,L. Norris,28.733
2019,Spain,2,Renault,D. Ricciardo,28.761
2019,Spain,2,McLaren,C. Sainz,28.791
2019,Spain,2,Toro Rosso,A. Albon,28.801
2019,Spain,2,Racing Point,S. Perez,28.908
2019,Spain,2,Racing Point,L. Stroll,28.997
2019,Spain,2,Sauber,K. Raikkonen,29.055
2019,Spain,2,Renault,N. Hulkenberg,29.063
2019,Spain,2,Sauber,A. Giovinazzi,29.097
2019,Spain,2,Williams,G. Russell,29.4
2019,Spain,2,Williams,R. Kubica,29.726
2019,Spain,3,Mercedes,V. Bottas,25.878
2019,Spain,3,Mercedes,L. Hamilton,26.112
2019,Spain,3,Red Bull,M. Verstappen,26.322
2019,Spain,3,Red Bull,P. Gasly,26.358
2019,Spain,3,Ferrari,C. Leclerc,26.513
2019,Spain,3,Ferrari,S. Vettel,26.611
2019,Spain,3,Haas,K. Magnussen,26.612
2019,Spain,3,Toro Rosso,D. Kvyat,26.702
2019,Spain,3,Renault,D. Ricciardo,26.749
2019,Spain,3,Haas,R. Grosjean,26.765
2019,Spain,3,McLaren,L. Norris,26.811
2019,Spain,3,Toro Rosso,A. Albon,26.848
2019,Spain,3,Sauber,K. Raikkonen,26.973
2019,Spain,3,Racing Point,S. Perez,27.015
2019,Spain,3,Renault,N. Hulkenberg,27.118
2019,Spain,3,McLaren,C. Sainz,27.128
2019,Spain,3,Racing Point,L. Stroll,27.55
2019,Spain,3,Sauber,A. Giovinazzi,27.559
2019,Spain,3,Williams,G. Russell,27.559
2019,Spain,3,Williams,R. Kubica,28.097
2019,United-States,1,Ferrari,C. Leclerc,24.518
2019,United-States,1,Ferrari,S. Vettel,24.611
2019,United-States,1,Mercedes,L. Hamilton,24.632
2019,United-States,1,Red Bull,M. Verstappen,24.646
2019,United-States,1,Mercedes,V. Bottas,24.719
2019,United-States,1,Red Bull,A. Albon,24.758
2019,United-States,1,Haas,K. Magnussen,24.93
2019,United-States,1,McLaren,L. Norris,24.945
2019,United-States,1,McLaren,C. Sainz,24.974
2019,United-States,1,Toro Rosso,P. Gasly,25.031
2019,United-States,1,Sauber,K. Raikkonen,25.103
2019,United-States,1,Renault,D. Ricciardo,25.111
2019,United-States,1,Haas,R. Grosjean,25.117
2019,United-States,1,Racing Point,L. Stroll,25.149
2019,United-States,1,Toro Rosso,D. Kvyat,25.155
2019,United-States,1,Sauber,A. Giovinazzi,25.264
2019,United-States,1,Williams,G. Russell,25.359
2019,United-States,1,Renault,N. Hulkenberg,25.38
2019,United-States,1,Racing Point,S. Perez,25.659
2019,United-States,1,Williams,R. Kubica,25.839
2019,United-States,2,Mercedes,V. Bottas,36.718
2019,United-States,2,Ferrari,S. Vettel,36.765
2019,United-States,2,Mercedes,L. Hamilton,36.866
2019,United-States,2,Ferrari,C. Leclerc,36.959
2019,United-States,2,Red Bull,M. Verstappen,36.968
2019,United-States,2,Red Bull,A. Albon,37.071
2019,United-States,2,McLaren,C. Sainz,37.104
2019,United-States,2,McLaren,L. Norris,37.195
2019,United-States,2,Renault,D. Ricciardo,37.275
2019,United-States,2,Toro Rosso,P. Gasly,37.282
2019,United-States,2,Sauber,A. Giovinazzi,37.334
2019,United-States,2,Toro Rosso,D. Kvyat,37.346
2019,United-States,2,Haas,K. Magnussen,37.392
2019,United-States,2,Renault,N. Hulkenberg,37.428
2019,United-States,2,Racing Point,L. Stroll,37.457
2019,United-States,2,Haas,R. Grosjean,37.622
2019,United-States,2,Sauber,K. Raikkonen,37.8
2019,United-States,2,Racing Point,S. Perez,38.011
2019,United-States,2,Williams,G. Russell,38.088
2019,United-States,2,Williams,R. Kubica,38.299
2019,United-States,3,Red Bull,M. Verstappen,30.422
2019,United-States,3,Mercedes,V. Bottas,30.553
2019,United-States,3,Ferrari,C. Leclerc,30.574
2019,United-States,3,Red Bull,A. Albon,30.609
2019,United-States,3,Ferrari,S. Vettel,30.648
2019,United-States,3,McLaren,C. Sainz,30.745
2019,United-States,3,Mercedes,L. Hamilton,30.803
2019,United-States,3,McLaren,L. Norris,30.868
2019,United-States,3,Renault,D. Ricciardo,30.965
2019,United-States,3,Renault,N. Hulkenberg,31.007
2019,United-States,3,Toro Rosso,P. Gasly,31.074
2019,United-States,3,Racing Point,L. Stroll,31.262
2019,United-States,3,Toro Rosso,D. Kvyat,31.265
2019,United-States,3,Haas,R. Grosjean,31.282
2019,United-States,3,Haas,K. Magnussen,31.414
2019,United-States,3,Sauber,K. Raikkonen,31.466
2019,United-States,3,Sauber,A. Giovinazzi,31.628
2019,United-States,3,Williams,R. Kubica,31.72
2019,United-States,3,Williams,G. Russell,31.811
2019,United-States,3,Racing Point,S. Perez,32.138
